ts_code,official_name,title,std_title,category,city,salary,salary_k,degree,degree_level,experience,exp_level,low_barrier,senior_barrier,n_ai,has_ai,ai_skills,n_digital,has_digital,hard_skills_digital,n_human,has_human,soft_skills_human,n_repeat,has_repeat,repeat_hits,n_creative,has_creative,creative_hits,n_rule,has_rule,rule_hits
600570.SH,恒生电子股份有限公司,法务合规专家-法务合规部,法务合规专家-法务合规部,合规审计与法务,杭州,20-21K·15薪,25.625,本科,3,5-10年,4.0,0,1,0,0,,0,0,,2,1,谈判|培训,0,0,,1,1,谈判,5,1,流程|合规|政策|法规|监管
600570.SH,恒生电子股份有限公司,客户经理-银行信托,客户经理-银行信托,客户营销与销售,上海,25-40K,32.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,4,1,沟通|表达|商务|组织能力,0,0,,0,0,,0,0,
600570.SH,恒生电子股份有限公司,项目经理-工程总部,项目经理-工程,产品与需求管理,北京,20-30K,25.0,本科,3,经验不限,1.0,1,0,0,0,,0,0,,6,1,沟通|协调|统筹|培训|服务意识|解决问题,0,0,,0,0,,2,1,流程|标准
600570.SH,恒生电子股份有限公司,Java开发工程师-经纪业务,java开发工程师,软件研发与测试运维,上海,20-25K·13薪,24.375,本科,3,5-10年,4.0,0,1,1,1,大数据,4,1,sql|数据库|mysql|oracle,2,1,沟通|协调,0,0,,0,0,,0,0,
600570.SH,恒生电子股份有限公司,C++技术专家-技术平台,c++技术专家-技术平台,软件研发与测试运维,杭州,35-40K,37.5,本科,3,5-10年,4.0,0,1,0,0,,1,1,linux,5,1,沟通|表达|责任心|抗压|方案设计,0,0,,1,1,研究,0,0,
600570.SH,恒生电子股份有限公司,C/C++,c/c++,软件研发与测试运维,杭州,20-30K·14薪,29.166666666666668,本科,3,5-10年,4.0,0,1,0,0,,2,1,数据库|linux,4,1,沟通|责任心|抗压|方案设计,0,0,,0,0,,0,0,
600570.SH,恒生电子股份有限公司,智能运维平台后端技术专家-客服总部,智能运维平台后端技术专家,软件研发与测试运维,杭州,30-40K,35.0,本科,3,5-10年,4.0,0,1,4,1,ai|大模型|智能体|agent,1,1,数据库,2,1,沟通|表达,1,1,巡检,1,1,架构设计,0,0,
600570.SH,恒生电子股份有限公司,C++开发工程师-经纪业务,c++开发工程师,软件研发与测试运维,杭州,20-30K·15薪,31.25,本科,3,5-10年,4.0,0,1,0,0,,2,1,数据库|linux,3,1,沟通|抗压|方案设计,0,0,,1,1,架构设计,0,0,
600570.SH,恒生电子股份有限公司,高级C/C++开发工程师（上市企业+周末双休）,c/c++开发工程师,软件研发与测试运维,杭州,20-30K·14薪,29.166666666666668,本科,3,3-5年,3.0,0,0,0,0,,3,1,sql|数据库|linux,3,1,沟通|统筹|创新,0,0,,4,1,创新|调研|架构设计|定制化,1,1,流程
600570.SH,恒生电子股份有限公司,C++开发工程师-经纪业务,c++开发工程师,软件研发与测试运维,杭州,18-30K,24.0,本科,3,5-10年,4.0,0,1,0,0,,2,1,数据库|linux,4,1,沟通|责任心|抗压|方案设计,0,0,,1,1,架构设计,0,0,
600570.SH,恒生电子股份有限公司,数据库运维专家-客服总部,数据库运维专家-客服,客户营销与销售,上海,18-30K,24.0,本科,3,5-10年,4.0,0,1,1,1,ai,8,1,python|sql|数据库|mysql|oracle|postgresql|linux|shell,0,0,,1,1,日常,1,1,架构设计,0,0,
600570.SH,恒生电子股份有限公司,FPGA高级开发工程师-机构服务,fpga高级开发工程师,软件研发与测试运维,杭州,30-35K,32.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,手册
600570.SH,恒生电子股份有限公司,上海-maya动作（游戏公司）,上海-maya动作,其他运营支持,上海,14-28K,21.0,学历不限,1,1-3年,2.0,1,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,行政文员实习生--眉山青神县,行政文员实习生,其他运营支持,眉山,130-140元/天,2.93625,大专,2,,2.0,1,0,0,0,,0,0,,1,1,领导,3,1,归档|扫描|重复,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,高级财税顾问,财税咨询顾问,财务分析与财税咨询,洛阳,10-15K·15薪,15.625,大专,2,5-10年,4.0,1,1,0,0,,0,0,,6,1,沟通|表达|培训|创新|方案设计|推动,1,1,定期,4,1,创新|调研|个性化|复杂,9,1,制度|流程|标准|合规|政策|法规|手册|依据|税法
603171.SH,税友软件集团股份有限公司,客户成功岗（东莞） (MJ007940),客户成功,客户营销与销售,东莞,10-15K,12.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,7,1,沟通|表达|谈判|客户关系|决策|培训|商务,1,1,定期,1,1,谈判,1,1,流程
603171.SH,税友软件集团股份有限公司,资产盘点项目负责人,资产盘点项目负责人,财务会计核算,呼和浩特,7-10K,8.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,4,1,沟通|协调|商务|解决问题,1,1,定期,0,0,,4,1,流程|标准|政策|内控
603171.SH,税友软件集团股份有限公司,业务咨询顾问,业务咨询顾问,产品与需求管理,昌吉回族自治州,8-13K,10.5,大专,2,5-10年,4.0,1,1,1,1,ai,0,0,,7,1,沟通|表达|统筹|客户关系|客户维护|培训|关系维护,1,1,跟进,0,0,,3,1,流程|合规|政策
603171.SH,税友软件集团股份有限公司,高级财税顾问,财税咨询顾问,财务分析与财税咨询,长沙,6-8K,7.0,大专,2,1-3年,2.0,1,0,0,0,,0,0,,6,1,沟通|亲和|培训|服务意识|责任心|推动,3,1,日常|定期|跟进,1,1,疑难,3,1,流程|法规|税法
603171.SH,税友软件集团股份有限公司,财税顾问,财税咨询顾问,财务分析与财税咨询,南京,10-11K,10.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,沟通|拓展,0,0,,0,0,,1,1,标准
603171.SH,税友软件集团股份有限公司,客户成功岗（东莞） (MJ011472),客户成功,客户营销与销售,东莞,9-14K,11.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|表达|客户关系|情商,1,1,定期,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,客户成功顾问,客户成功顾问,客户营销与销售,西安,7-12K,9.5,本科,3,1-3年,2.0,0,0,1,1,ai,1,1,财务软件,1,1,沟通,2,1,定期|开票,0,0,,2,1,制度|流程
603171.SH,税友软件集团股份有限公司,财税培训讲师,财税培训讲师,财务分析与财税咨询,石家庄,15-20K,17.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,6,1,沟通|表达|演讲|培训|责任心|创新,0,0,,4,1,创新|研究|个性化|定制化,2,1,流程|政策
603171.SH,税友软件集团股份有限公司,大客户代表/销售代表,大客户代表/销售代表,客户营销与销售,深圳,10-15K,12.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,沟通|跨部门,0,0,,0,0,,1,1,规定
603171.SH,税友软件集团股份有限公司,财会专员（资产盘点方向）,财会专员,财务会计核算,兴安盟,100-110元/天,2.28375,大专,2,,2.0,1,0,0,0,,1,1,报表,2,1,沟通|责任心,9,1,录入|核对|整理|台账|报表|统计|结算|整理资料|月结,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,资产盘点专员,资产盘点专员,财务会计核算,合肥,100-120元/天,2.3925,大专,2,,2.0,1,0,0,0,,1,1,报表,2,1,沟通|协调,5,1,录入|核对|台账|报表|统计,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,财务咨询顾问,财务咨询顾问,产品与需求管理,昌吉回族自治州,6-11K,8.5,大专,2,5-10年,4.0,1,1,1,1,ai,0,0,,5,1,沟通|表达|统筹|客户维护|培训,1,1,跟进,0,0,,3,1,流程|合规|政策
603171.SH,税友软件集团股份有限公司,高级财税顾问,财税咨询顾问,财务分析与财税咨询,西安,10-15K·16薪,16.666666666666668,本科,3,10年以上,5.0,0,1,0,0,,0,0,,0,0,,0,0,,1,1,调研,2,1,流程|合规
603171.SH,税友软件集团股份有限公司,财税讲师,财税讲师,财务分析与财税咨询,郑州,10-15K,12.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,5,1,沟通|演讲|培训|责任心|抗压,0,0,,0,0,,2,1,合规|政策
603171.SH,税友软件集团股份有限公司,资产盘点实习生,资产盘点实习生,财务会计核算,济源,100-120元/天,2.3925,大专,2,,2.0,1,0,0,0,,0,0,,1,1,沟通,2,1,核对|登记,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,财税咨询岗,财税咨询,财务分析与财税咨询,昌吉回族自治州,6-9K,7.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,1,1,培训,1,1,定期,0,0,,2,1,合规|规定
603171.SH,税友软件集团股份有限公司,电话邀约实习生,电话邀约实习生,其他运营支持,西安,100-150元/天,2.71875,本科,3,,2.0,0,0,0,0,,0,0,,5,1,沟通|客户关系|服务意识|抗压|应变,2,1,跟进|记录,0,0,,1,1,流程
603171.SH,税友软件集团股份有限公司,高级财税咨询顾问,财税咨询顾问,财务分析与财税咨询,石家庄,7-10K,8.5,大专,2,10年以上,5.0,1,1,0,0,,0,0,,1,1,培训,2,1,日常|定期,1,1,疑难,0,0,
603171.SH,税友软件集团股份有限公司,客户成功经理,客户成功经理,客户营销与销售,乌鲁木齐,6-8K,7.0,本科,3,1-3年,2.0,0,0,0,0,,0,0,,6,1,沟通|协调|服务意识|抗压|解决问题|推动,1,1,跟进,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,业务咨询岗,业务咨询,其他运营支持,南京,12-24K,18.0,本科,3,5-10年,4.0,0,1,0,0,,0,0,,5,1,沟通|表达|培训|服务意识|责任心,2,1,整理|定期,0,0,,2,1,流程|合规
603171.SH,税友软件集团股份有限公司,hrbp实习生,hrbp实习生,其他运营支持,杭州,150-160元/天,3.37125,本科,3,,2.0,0,0,0,0,,0,0,,6,1,沟通|领导|协调|人际|责任心|抗压,3,1,日常|更新|跟进,0,0,,1,1,流程
603171.SH,税友软件集团股份有限公司,客户成功实习生,客户成功实习生,客户营销与销售,福州,130-140元/天,2.93625,大专,2,,2.0,1,0,0,0,,0,0,,3,1,沟通|表达|抗压,3,1,日常|跟进|记录,0,0,,1,1,标准
603171.SH,税友软件集团股份有限公司,客户成功经理,客户成功经理,客户营销与销售,石家庄,6-10K,8.0,大专,2,3-5年,3.0,1,0,0,0,,0,0,,2,1,培训|推动,3,1,日常|汇总|跟进,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,资产盘点实习生（莆田）,资产盘点实习生,财务会计核算,莆田,100-150元/天,2.71875,大专,2,,2.0,1,0,0,0,,2,1,excel|报表,2,1,沟通|表达,7,1,核对|归档|整理|报表|填写|复核|记录,0,0,,2,1,规范|依据
603171.SH,税友软件集团股份有限公司,会计客服岗（双休+五险一金）,会计客服,财务会计核算,石家庄,6-8K,7.0,大专,2,5-10年,4.0,1,1,0,0,,0,0,,2,1,沟通|协调,0,0,,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,AI标注师,ai标注师,算法与AI工程,杭州,6-7K·14薪,7.583333333333333,本科,3,1-3年,2.0,0,0,2,1,人工智能|ai,1,1,数据分析,1,1,沟通,1,1,整理,1,1,研究,4,1,准则|政策|法规|会计准则
603171.SH,税友软件集团股份有限公司,外勤会计（27级优先）,外勤会计,财务会计核算,洛阳,100-150元/天,2.71875,大专,2,,2.0,1,0,0,0,,0,0,,0,0,,1,1,开票,0,0,,2,1,流程|合规
603171.SH,税友软件集团股份有限公司,KA客户代表（上市集团、双休、五险一金）,ka客户代表,客户营销与销售,泉州,8-13K,10.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,4,1,沟通|表达|客户关系|抗压,1,1,记录,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,客户成功经理,客户成功经理,客户营销与销售,保定,8-9K,8.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,5,1,沟通|表达|谈判|培训|推动,3,1,日常|汇总|跟进,1,1,谈判,0,0,
603171.SH,税友软件集团股份有限公司,业务测试岗 (MJ011315),业务测试,软件研发与测试运维,杭州,12-17K·14薪,16.916666666666668,本科,3,经验不限,1.0,1,0,0,0,,6,1,sql|数据库|mysql|接口|自动化|linux,2,1,沟通|责任心,1,1,整理,1,1,复杂,2,1,流程|规范
603171.SH,税友软件集团股份有限公司,销售专员,销售专员,客户营销与销售,贵阳,9-12K,10.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,4,1,沟通|客户关系|服务意识|关系维护,1,1,定期,1,1,调研,0,0,
603171.SH,税友软件集团股份有限公司,实习生（资产盘点方向）,实习生,合规审计与法务,贵阳,100-110元/天,2.28375,大专,2,,2.0,1,0,0,0,,1,1,报表,2,1,沟通|协调,5,1,录入|核对|台账|报表|统计,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,内控实习生,内控实习生,合规审计与法务,杭州,140-160元/天,3.2625,本科,3,,2.0,0,0,0,0,,2,1,excel|erp,2,1,沟通|协调,1,1,整理,1,1,研究,3,1,制度|流程|内控
603171.SH,税友软件集团股份有限公司,软件销售专员,软件销售专员,客户营销与销售,上海,15-25K,20.0,大专,2,5-10年,4.0,1,1,0,0,,2,1,erp|接口,3,1,客户关系|团队管理|拓展,0,0,,0,0,,2,1,流程|合规
603171.SH,税友软件集团股份有限公司,资产盘点负责人,资产盘点负责人,财务会计核算,福州,4-9K,6.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,4,1,沟通|领导|统筹|培训,1,1,定期,1,1,研究,2,1,流程|内控
603171.SH,税友软件集团股份有限公司,项目交付实习生,项目交付实习生,其他运营支持,杭州,180-230元/天,4.45875,本科,3,,2.0,0,0,0,0,,2,1,excel|数据分析,3,1,沟通|责任心|组织能力,5,1,整理|台账|日常|定期|跟进,0,0,,1,1,流程
603171.SH,税友软件集团股份有限公司,大客户经理,大客户经理,客户营销与销售,邢台,8-13K,10.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,8,1,沟通|谈判|协调|客户关系|商务|服务意识|关系维护|推动,0,0,,2,1,谈判|定制化,0,0,
603171.SH,税友软件集团股份有限公司,财税专家,财税专家,财务分析与财税咨询,南宁,12-24K,18.0,本科,3,5-10年,4.0,0,1,0,0,,1,1,报表,3,1,客户关系|培训|关系维护,2,1,报表|凭证,1,1,定制化,3,1,标准|合规|法规
603171.SH,税友软件集团股份有限公司,资产盘点负责人,资产盘点负责人,财务会计核算,呼和浩特,7-10K,8.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,3,1,沟通|领导|培训,1,1,定期,1,1,研究,2,1,流程|内控
603171.SH,税友软件集团股份有限公司,大客户经理,大客户经理,客户营销与销售,深圳,20-25K·14薪,26.25,大专,2,3-5年,3.0,1,0,0,0,,0,0,,12,1,沟通|表达|谈判|协调|决策|汇报|商务|拓展|服务意识|责任心|创新|推动,1,1,定期,3,1,创新|谈判|个性化,1,1,流程
603171.SH,税友软件集团股份有限公司,资产清查交付实习生,资产清查交付实习生,其他运营支持,呼伦贝尔,110-150元/天,2.8275,大专,2,,2.0,1,0,0,0,,1,1,报表,2,1,沟通|责任心,9,1,录入|核对|整理|台账|报表|统计|结算|整理资料|月结,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,营销经理(上市公司+五险一金+双休),营销经理,客户营销与销售,秦皇岛,6-10K,8.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|培训|应变,0,0,,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,销售会计（MJ012120）,销售会计,财务会计核算,苏州,7-8K,7.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,5,1,沟通|表达|拓展|服务意识|应变,1,1,定期,2,1,调研|疑难,4,1,规范|标准|合规|政策
603171.SH,税友软件集团股份有限公司,高级财税顾问,财税咨询顾问,财务分析与财税咨询,太原,10-15K,12.5,本科,3,10年以上,5.0,0,1,0,0,,0,0,,5,1,沟通|表达|培训|服务意识|责任心,2,1,整理|定期,0,0,,1,1,合规
603171.SH,税友软件集团股份有限公司,福州 工商外勤专员实习生,福州工商外勤专员实习生,其他运营支持,福州,100-150元/天,2.71875,大专,2,,2.0,1,0,0,0,,0,0,,5,1,沟通|协调|客户关系|服务意识|责任心,3,1,整理|登记|跟进,0,0,,2,1,政策|法规
603171.SH,税友软件集团股份有限公司,客成岗（客户经理）,客成,其他运营支持,成都,8-13K,10.5,本科,3,3-5年,3.0,0,0,0,0,,0,0,,7,1,沟通|客户关系|培训|服务意识|抗压|关系维护|推动,4,1,整理|日常|汇总|跟进,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,账务处理,账务处理,财务会计核算,太原,6-9K,7.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,3,1,沟通|领导|商务,0,0,,0,0,,3,1,流程|政策|内控
603171.SH,税友软件集团股份有限公司,财务顾问,财务顾问,财务分析与财税咨询,杭州,10-15K·15薪,15.625,本科,3,5-10年,4.0,0,1,0,0,,0,0,,3,1,沟通|领导|商务,0,0,,0,0,,4,1,制度|流程|政策|内控
603171.SH,税友软件集团股份有限公司,财税专家岗（深闽片区）,财税专家,财务分析与财税咨询,杭州,12-20K·15薪,20.0,本科,3,5-10年,4.0,0,1,0,0,,0,0,,1,1,培训,0,0,,0,0,,1,1,标准
603171.SH,税友软件集团股份有限公司,销售实习生-财会专业（上市公司+双休）,销售实习生-财会专业,财务会计核算,成都,120-150元/天,2.93625,本科,3,,2.0,0,0,0,0,,0,0,,2,1,沟通|抗压,3,1,整理|日常|统计,0,0,,1,1,标准
603171.SH,税友软件集团股份有限公司,代账软件实施（双休-五险一金,代账软件实施,财务会计核算,长沙,8-13K,10.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,5,1,沟通|协调|客户关系|培训|推动,2,1,日常|定期,0,0,,1,1,流程
603171.SH,税友软件集团股份有限公司,资产盘点负责人,资产盘点负责人,财务会计核算,太原,7-12K,9.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|领导|培训,1,1,定期,1,1,研究,2,1,流程|内控
603171.SH,税友软件集团股份有限公司,大客户销售/双休/六险一金 (MJ012007),大客户销售,客户营销与销售,西安,8-13K,10.5,大专,2,经验不限,1.0,1,0,0,0,,0,0,,5,1,沟通|协调|培训|服务意识|关系维护,3,1,整理|定期|提交,1,1,调研,1,1,制度
603171.SH,税友软件集团股份有限公司,政府资产管理专家岗,政府资产管理专家,投资研究与投行,杭州,6-10K·15薪,10.0,大专,2,经验不限,1.0,1,0,0,0,,0,0,,3,1,沟通|领导|培训,0,0,,1,1,研究,4,1,制度|流程|政策|内控
603171.SH,税友软件集团股份有限公司,高级客户成功经理（上市公司+双休）,客户成功经理,客户营销与销售,石家庄,8-13K,10.5,大专,2,3-5年,3.0,1,0,1,1,ai,0,0,,3,1,沟通|培训|拓展,0,0,,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,运维工程师,运维工程师,软件研发与测试运维,厦门,8-12K·14薪,11.666666666666666,本科,3,5-10年,4.0,0,1,0,0,,8,1,python|sql|数据库|mysql|bi|linux|shell|docker,3,1,沟通|服务意识|责任心,3,1,台账|日常|巡检,0,0,,5,1,流程|规范|合规|权限|底线
603171.SH,税友软件集团股份有限公司,财务实施岗,财务实施,其他运营支持,贵阳,7-10K,8.5,大专,2,3-5年,3.0,1,0,0,0,,0,0,,3,1,沟通|领导|培训,1,1,定期,1,1,研究,2,1,流程|内控
603171.SH,税友软件集团股份有限公司,财税讲师,财税讲师,财务分析与财税咨询,南京,20-25K,22.5,本科,3,5-10年,4.0,0,1,0,0,,0,0,,1,1,培训,0,0,,1,1,研究,2,1,合规|政策
603171.SH,税友软件集团股份有限公司,资产盘点负责人,资产盘点负责人,财务会计核算,石家庄,7-10K,8.5,本科,3,1-3年,2.0,0,0,0,0,,0,0,,3,1,沟通|领导|培训,1,1,定期,1,1,研究,2,1,流程|内控
603171.SH,税友软件集团股份有限公司,财务实施工程师,财务实施工程师,产品与需求管理,太原,7-12K,9.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,培训|服务意识,3,1,整理|定期|提交,0,0,,1,1,制度
603171.SH,税友软件集团股份有限公司,客户成功经理,客户成功经理,客户营销与销售,深圳,10-15K,12.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,2,1,沟通|跨部门,0,0,,0,0,,1,1,规定
603171.SH,税友软件集团股份有限公司,税务筹划销售 (MJ008441),税务筹划销售,财务分析与财税咨询,杭州,15-25K,20.0,大专,2,5-10年,4.0,1,1,0,0,,0,0,,8,1,沟通|表达|决策|培训|抗压|跨部门|创新|创造,0,0,,4,1,创新|探索|调研|商业模式,5,1,流程|标准|合规|sop|手册
603171.SH,税友软件集团股份有限公司,产品经理,产品经理,产品与需求管理,杭州,20-40K,30.0,本科,3,10年以上,5.0,0,1,1,1,大数据,0,0,,0,0,,0,0,,0,0,,0,0,
603171.SH,税友软件集团股份有限公司,客户成功经理,客户成功经理,客户营销与销售,成都,9-13K,11.0,大专,2,1-3年,2.0,1,0,0,0,,1,1,数据分析,7,1,沟通|协调|客户关系|客户维护|拓展|服务意识|关系维护,3,1,整理|定期|提交,1,1,调研,0,0,
603171.SH,税友软件集团股份有限公司,财税服务专员,财税服务专员,财务分析与财税咨询,阜阳,4-7K,5.5,大专,2,1-3年,2.0,1,0,0,0,,0,0,,4,1,沟通|客户关系|培训|抗压,1,1,整理,0,0,,1,1,规定
